Language,"Source Text","Bing Translate #1","Bing Translate #2","Bing Score (RTT with similar_text)","Bing Score (RTT with meteor)","Google Translate #1","Google Translate #2","Google Score (RTT with similar_text)","Google Score (RTT with meteor)","Yandex Translate #1","Yandex Translate #2","Yandex Score (RTT with similar_text)","Yandex Score (RTT with meteor)"
﻿en-ar,"to appeal against an application costs many times this amount .","للطعن في تطبيق تكاليف عدة مرات هذا المبلغ.","To challenge the application of the cost many times that amount.",0.70866141732283,0.22727272727273,"للاستئناف ضد تطبيق تكاليف عدة مرات هذا المبلغ.","To appeal against the application of costs several times this amount.",0.84848484848485,0.63849431818182,"الطعن في تطبيق تكاليف عدة مرات هذا المبلغ .","Appeal in an application costs many times this amount .",0.91525423728814,0.8211575489863
﻿en-ar,"we know that it is a new authentic particle .","ونحن نعرف أنه من جسيمات أصيلة جديدة.","We know that it is an authentic new particles.",0.87912087912088,0.64110492681921,"ونحن نعلم أنه هو الجسيمات الأصيلة الجديدة.","We know it is a new authentic particle.",0.9047619047619,0.79480229591837,"ونحن نعلم أنه هو جديد أصيلة الجسيمات .","We know that it is a new authentic particles .",0.96703296703297,0.89506172839506
﻿en-ar,"it would be very useful to have a device that does not require touching .","سيكون من المفيد جداً أن يكون لديك جهاز يتطلب لمس.","It would be very helpful to have a device that requires touching.",0.8695652173913,0.65850340136054,"سيكون من المفيد جدا أن يكون الجهاز الذي لا يتطلب لمس.","It would be very useful to have a device that does not require touching.",0.97931034482759,0.93822764004931,"سيكون من المفيد جدا أن يكون الجهاز الذي لا يتطلب لمس .","It would be very useful to have a device that does not require touch .",0.96503496503497,0.93197278911565
﻿en-ar,"there is no real interest in my programme .","هناك لا مصلحة حقيقية في البرنامج الخاص بي.","There's no real interest in my program.",0.90243902439024,0.55,"ليس هناك اهتمام حقيقي في برنامجي.","There is no real interest in my program.",0.93975903614458,0.77734464572346,"لا توجد مصلحة حقيقية في البرنامج .","There is no real interest in the program .",0.89411764705882,0.7687074829932
﻿en-ar,"I believe that Germany will take on a leading role in urging Europe .","وأعتقد أن ألمانيا سوف تتخذ بشأن دور رائد في حث أوروبا.","I think that Germany will take on a leading role in urging Europe.",0.91851851851852,0.85656474820144,"وأعتقد أن ألمانيا ستضطلع بدور قيادي في حث أوروبا.","I think that Germany will play a leading role in stimulating Europe.",0.78832116788321,0.59626051171945,"أعتقد أن ألمانيا سوف تأخذ على دور قيادي في حث أوروبا .","I think Germany will take on a leadership role in urging Europe .",0.85074626865672,0.77234080504192
﻿en-ar,"why is it that we shouldn 't have a system where you can walk in and have a result at 6.30 ?","لماذا أننا سيذاع ' ر يكون نظام حيث يمكنك المشي في ويكون نتيجة الساعة 6.30؟","Why we shouldn't be a system where you can walk in and be due at 6.30?",0.80246913580247,0.54046599169263,"لماذا يجب أن لا يكون لدينا نظام حيث يمكنك المشي في ويكون لها نتيجة في 6.30؟","Why should not we have a system where you can walk in and have a result at 6.30?",0.86046511627907,0.7349537037037,"لماذا نحن يجب أن لا يكون هناك نظام حيث يمكنك المشي في النتيجة في 6.30 ؟ ","Why should we not have a system where you can walk in the score at 6.30? ",0.75151515151515,0.58745011696711
﻿en-ar,"the next significant event in the history came in 2000 .","وجاء هذا الحدث الكبير المقبل في التاريخ في عام 2000.","The next big event came in history in 2000.",0.72727272727273,0.49262152777778,"جاء الحدث الهام القادم في التاريخ في عام 2000.","The next important event in history came in 2000.",0.81904761904762,0.69444444444444,"القادم حدثا هاما في تاريخ جاءت في عام 2000 .","The next important event in the history came in the year 2000 .",0.80672268907563,0.95853010625738
﻿en-ar,"experts analysed the reports of the Department of the Interior and Rosstat .","قام الخبراء بتحليل تقارير وزارة الداخلية وتقوم.","Experts analysed the reports of the Ministry of the Interior and you.",0.81379310344828,0.76472868217054,"قام خبراء بتحليل تقارير وزارة الداخلية وروستات.","Experts analyzed the reports of the Interior Ministry and Rustat.",0.75177304964539,0.45074722802507,"الخبراء بتحليل تقارير من وزارة الداخلية و روستات .","Expert analysis of reports of the Ministry of Interior and Rosstat .",0.77777777777778,0.59431524547804
﻿en-ar,"it was uncomfortable , but for me I moved on a little bit after seeing the suspect .","أنه لا يشعر بالارتياح، ولكن بالنسبة لي أنا انتقل قليلاً بعد رؤية المشتبه فيه.","It doesn't feel good, but to me I go a bit after seeing the suspect.",0.68421052631579,0.4680790960452,"كان غير مريح، ولكن بالنسبة لي انتقلت قليلا بعد رؤية المشتبه به.","It was uncomfortable, but for me I moved a little after seeing the suspect.",0.93081761006289,0.764146567718,"كان غير مريح ، ولكن بالنسبة لي انتقلت قليلا بعد رؤية المشتبه به .","It was uncomfortable, but for me it moved a little after seeing the suspect .",0.91925465838509,0.80439422473321
﻿en-ar,"the union claims that high school principals may have been misled by the language .","ويدعي الاتحاد أن مديري المدارس الثانوية قد ضلل باللغة.","The Union contends that high school administrators had been misled by language.",0.75308641975309,0.55975476610397,"تدعي النقابة أن مديري المدارس الثانوية قد يكونوا قد تضللوا باللغة.","The union claims that high school principals may have misled the language.",0.92993630573248,0.80120937263794,"مطالبات النقابة أن ارتفاع مديري المدارس قد تم تضليلهم من قبل اللغة .","The claims of the Union that high school principals may have been misled by the language .",0.87861271676301,0.95217876552795
﻿en-ar,"UBS announced a capital increase .","وأعلن بنك يو بي إس زيادة رأس المال.","UBS announced a capital increase.",0.98507462686567,0.82033898305085,"أعلن أوبس زيادة رأس المال.","Opus announced an increase in capital.",0.63888888888889,0.25,"UBS أعلنت عن زيادة رأس المال .","UBS announced a capital increase .",1,0.98148148148148
﻿en-ar,"Brent crude , fell 26 cents to $ 108.58 a barrel on the ICE exchange in London .","برنت، سقط 26 سنتا إلى 108.58 دولار للبرميل الواحد في تبادل الجليد في لندن.","Brent, fell 26 cents to $108.58 a barrel on the ice Exchange in London.",0.88741721854305,0.77733650278293,"خام برنت، انخفض 26 سنتا إلى 108.58 $ للبرميل على بورصة أيس في لندن.","Brent crude, fell 26 cents to $ 108.58 a barrel on the London Stock Exchange.",0.81528662420382,0.71716822322149,"برنت الخام انخفض بنسبة 26 سنتا إلى دولار 108.58 للبرميل على الجليد الصرف في لندن .","Brent crude fell by 26 cents to $ 108.58 a barrel on the ice exchange in London .",0.93167701863354,0.91147635524798
﻿en-ar,"Mexican president-elect Enrique Pena Nieto visited the White House to meet with President Obama .","وزار الرئيس المنتخب المكسيكي إنريكي بينا نييتو البيت الأبيض للاجتماع مع الرئيس أوباما.","He visited the Mexican President-elect Enrique Peña Nieto White House meeting with President Obama.",0.80203045685279,0.67835154473348,"زار الرئيس المكسيكي المنتخب إنريكي بينا نيتو البيت الأبيض للاجتماع مع الرئيس أوباما.","Mexican President-elect Enrique Pena Netto visited the White House to meet with President Obama.",0.9740932642487,0.86712203645606,"الرئيس المكسيكي المنتخب انريكي بينا نييتو زار البيت الأبيض للقاء الرئيس الأمريكي أوباما .","Mexican President-elect Enrique pena Nieto visited the White House to meet President Obama .",0.95238095238095,0.93497466100534
﻿en-ar,"HSBC , Citigroup , JPMorgan and Credit Suisse have also launched internal probes .","كما أطلقت إتش إس بي سي، وسيتي غروب، جي بي مورغان وبنك كريدي سويس تحقيقات داخلية.","Launched as HSBC, Citigroup, JPMorgan and Credit Suisse internal investigations.",0.69135802469136,0.46415441176471,"هسك، سيتي جروب، جي بي مورغان و كريدي سويس أطلقت أيضا تحقيقات الداخلية.","HSBC, Citigroup, JPMorgan and Credit Suisse also launched internal investigations.",0.85365853658537,0.56372549019608,"اتش اس بي سي وسيتي جروب جي بي مورغان وبنك كريدي سويس كما أطلقت الداخلية تحقيقات .","HSBC, Citigroup, JPMorgan and Credit Suisse also launched internal investigations .",0.86060606060606,0.65109489051095
﻿en-ar,"courses will require pupils to study at least one Shakespeare play .","سوف تتطلب دورات التلاميذ لدراسة واحدة على الأقل من مسرحية شكسبير.","Pupil courses will require at least one study of Shakespeare.",0.71317829457364,0.59520656779661,"سوف تتطلب دورات تلاميذ لدراسة مسرحية شكسبير واحد على الأقل.","Courses will require students to study Shakespeare's play at least one.",0.64748201438849,0.69146176989314,"الدورات تتطلب التلاميذ إلى دراسة واحدة على الأقل شكسبير المسرحية .","The courses require pupils to study at least one Shakespeare play .",0.93333333333333,0.90736914600551
﻿en-ar,"in view of the ( 0-0 ) it is clear that the games are not over .","ونظرا (0-0) من الواضح أن الألعاب لا أكثر.","Given (0-0) obviously the games no more.",0.5,0.09375,"في ضوء (0-0) من الواضح أن الألعاب لم تنته بعد.","In light (0-0) it is clear that the games are not over yet.",0.84552845528455,0.53519864582296,"في رأي ( 0-0 ) فمن الواضح أن الألعاب لا أكثر .","In the opinion of the ( 0-0 ) it is clear that the games no more .",0.76923076923077,0.6734693877551
﻿en-ar,"a PAN mayor was assassinated a week before the election .","عمدة عموم اغتيل قبل الانتخابات بأسبوع.","Pan Mayor was assassinated a week before the elections.",0.91071428571429,0.69444444444444,"تم اغتيال عمدة بان قبل أسبوع من الانتخابات.","The mayor of Ban was assassinated a week before the election.",0.86440677966102,0.74803591470258,"مقلاة عمدة اغتيل قبل أسبوع من الانتخابات .","The Pan Mayor of the assassination a week before the election .",0.8,0.8036036036036
﻿en-ar,"Heinrich Hansjakob moved into his retirement home in Haslach .","هانسجاكوب هاينريش اقتحمت تقاعده منزل في هاسلاتش.","Hansgakob Heinrich broke into his retirement House in haslach.",0.7258064516129,0.51627384960718,"انتقل هاينريش هانزجاكوب إلى منزله للتقاعد في هاسلاش.","Heinrich Heinzkopf moved to his home to retire in Hasslach.",0.74380165289256,0.25,"هاينريش Hansjakob انتقلت إلى منزل تقاعده في Haslach .","Heinrich Hansjakob moved to his retirement home in Haslach .",0.98360655737705,0.88333333333333
﻿en-ar,"these measures are blatant breaches of the ground rules of democracy .","وهذه التدابير انتهاكات صارخة للقواعد الأساسية للديمقراطية.","These flagrant violations of the basic rules of democracy.",0.640625,0.43684710351377,"فإن هذه التدابير تشكل انتهاكا صارخا للقواعد الأساسية للديمقراطية.","These measures constitute a flagrant violation of the fundamental norms of democracy.",0.65806451612903,0.42592592592593,"هذه التدابير هي صارخ وخرق قواعد اللعبة الديمقراطية .","These measures are a flagrant breach of the rules of the Democratic game .",0.68055555555556,0.70532280914795
﻿en-ar,"American law prohibits the administration from preventing this or punishing activists .","ويحظر القانون الأمريكية الإدارة من منع هذا أو معاقبة الناشطين.","U.s. law prohibits the administration of preventing or punishing the activists.",0.8433734939759,0.69146176989314,"يحظر القانون الأمريكي الإدارة من منع هذا الأمر أو معاقبة النشطاء.","US law prohibits the administration from preventing this or punishing activists.",0.93413173652695,0.83697478991597,"القانون الأمريكي يحظر الإدارة من منع هذا أو معاقبة النشطاء .","US law prohibits the administration to prevent this or to punish the activists .",0.83832335329341,0.70532280914795
﻿en-ar,"Arthurian legends reveal the importance of having a dream .","أساطير آرثر تكشف عن أهمية وجود حلم.","Legends of Arthur reveal the importance of having a dream.",0.8034188034188,0.86049382716049,"أساطير أرثوريان تكشف عن أهمية وجود حلم.","Legends of Archeology reveal the importance of having a dream.",0.77685950413223,0.86049382716049,"آرثر أساطير تكشف عن أهمية وجود حلم .","Arthur legends reveal about the importance of having a dream .",0.92561983471074,0.87458745874587
﻿en-ar,"Lord was convicted for sexual offences against 12 boys .","وأدين الرب للجرائم الجنسية ضد 12 من الفتيان.","The Lord was convicted of sexual offences against 12 boys.",0.92982456140351,0.77890625,"وأدين الرب بجرائم جنسية ضد 12 صبيا.","The Lord was convicted of sexual offenses against 12 boys.",0.91228070175439,0.63469387755102,"يا رب أدين الجرائم الجنسية ضد 12 الأولاد .","Lord was convicted for Sexual offences against 12 boys .",0.98214285714286,0.996
﻿en-ar,"after a fashion show in Piazza di Spagna in Rome , we went for dinner at his flat .","وبعد طريقة إظهار في Piazza di Spagna في روما، وذهبنا لتناول العشاء في شقته.","After Piazza di Spagna on display in Rome, we went to dinner at his apartment.",0.72049689440994,0.47765040433662,"بعد عرض أزياء في ساحة دي سباغنا في روما، ذهبنا لتناول العشاء في شقته.","After a fashion show at Piazza di Spagna in Rome, we went for dinner at his apartment.",0.89940828402367,0.7753282912234,"بعد عرض للأزياء في Piazza di Spagna في روما ، ذهبنا لتناول العشاء في شقته .","After a fashion show in Piazza di Spagna in Rome, we went to dinner at my apartment .",0.88095238095238,0.77895355673133
﻿en-ar,"enjoy the company of my wife .","الاستمتاع بصحبة زوجتي.","Enjoy the company of my wife.",0.94915254237288,0.85346215780998,"تتمتع الشركة من زوجتي.","Enjoy the company of my wife.",0.94915254237288,0.85346215780998,"تتمتع الشركة من زوجتي .","Enjoy the company of my wife .",0.96666666666667,0.98833819241983
﻿en-ar,"the Palmer United Party could control up to four votes in the Senate .","يمكن التحكم في ""الحزب المتحد بالمر"" يصل إلى أربعة أصوات في مجلس الشيوخ.","You can control the ""United Party Palmer up to four votes in the Senate.",0.71830985915493,0.80357142857143,"تمكن حزب بالمر يونايتد من السيطرة على ما يصل إلى أربعة أصوات في مجلس الشيوخ.","Palmer United managed to hold up to four votes in the Senate.",0.79389312977099,0.60036231884058,"بالمر المتحدة الطرف ويمكن السيطرة على ما يصل إلى أربعة أصوات في مجلس الشيوخ .","The Palmer United party can control up to four votes in the Senate .",0.92753623188406,0.92286559594252
﻿en-ar,"investigators are working on the assumption that it was build by architects and engineers .","يعمل المحققون على افتراض أنه من بناء المهندسين المعماريين والمهندسين.","Investigators are working on the assumption that the building architects and engineers.",0.91011235955056,0.74070950694327,"ويعمل المحققون على افتراض أنه تم بناؤه من قبل المهندسين المعماريين والمهندسين.","Investigators are working on the assumption that it was built by architects and engineers.",0.97237569060773,0.86712203645606,"المحققين يعملون على افتراض أنه تم بناء من قبل المهندسين المعماريين والمهندسين .","Investigators are working on the assumption that it was built by architects and engineers .",0.97802197802198,0.92874149659864
﻿en-ar,"the whole city knows Kirill Miller .","المدينة بأكملها يعرف كيريل ميلر.","The whole town knows Cyril Miller.",0.8,0.28985507246377,"المدينة كلها تعرف كيريل ميلر.","The whole city knows Kirill Miller.",0.95774647887324,0.85346215780998,"المدينة كلها يعرف كيريل ميلر .","The whole city knows Kirill Miller .",0.97222222222222,0.98833819241983
﻿en-ar,"the favourites , Andre Maier / Matthias Bronner , were tied with Michael Klippel and Sadmin Osmicic , meaning that the last two games had to produce a victor .","المفضلة، أندريه ماير/ماتياس برونر، كانت مرتبطة مع مايكل كليبيل وأوسميسيك سادمين، بمعنى أن آخر المباراتين أن تنتج من فيكتور.","Favorite, Andre Meyer/Matthias Brunner, were associated with Michael klibel waosmisik sademin, meaning that most matches produce a Victor.",0.72727272727273,0.15625,"كان الموسيقي المفضل أندريه ماير / ماتياس برونر مرتبطا مع مايكل كليبل و سادمين أوزميتشيك، مما يعني أن المباراتين الأخيرتين كانا من المنتظر أن ينتجا منتصرا.","The favorite musician Andre Meyer / Matthias Brunner was associated with Michael Klippel and Sadmin Ozmicek, which means that the last two games were expected to emerge victorious.",0.76106194690265,0.42365771812081,"المفضلة , أندريه ماير / ماتياس برونر , وتعادل مع مايكل كليبل و Sadmin Osmicic ، وهذا يعني أن آخر مباراتين أن تنتج فيكتور .","Favorite , Andre Myers / Matthias Bruno , tied with Michael klippel and Sadmin Osmicic, this means that the last two games to produce a Victor .",0.86468646864686,0.68063555666861
﻿en-ar,"Israel 's Iron Dome anti-missile system has proved its worth .","النظام المضاد للصواريخ ""قبة الحديد"" الإسرائيلي أثبت قيمته.","Anti-missile system ""iron dome"" proved its worth.",0.66666666666667,0.5987678090104,"وقد أثبتت منظومة القذائف المضادة للقذائف الحربية في إسرائيل قيمتها.","The anti-missile system in Israel has proved its worth.",0.73504273504273,0.58767951625094,"إسرائيل القبة الحديدية المضادة للصواريخ أثبت جدارته .","Israel's iron Dome anti-missile system has proved its worth .",0.97560975609756,0.8211575489863
﻿en-ar,"you spoke about a joint project between the Czech Republic and Germany .","أنت تحدثت عن مشروع مشترك بين ألمانيا والجمهورية التشيكية.","You spoke of a joint project between Germany and the Czech Republic.",0.77142857142857,0.78352232686271,"تحدثت عن مشروع مشترك بين الجمهورية التشيكية وألمانيا.","I spoke about a joint project between the Czech Republic and Germany.",0.9645390070922,0.85015055416747,"تحدثت عن مشروع مشترك بين جمهورية التشيك و ألمانيا .","Talked about a joint project between the Czech Republic and Germany .",0.92198581560284,0.85015055416747
﻿en-ar,"disputes Airbus 's figures on seat measurements is not up to manufacturers to step into decisions .","المنازعات الأرقام لايرباص على مقعد لا قياسات تصل إلى المصنعين في التدخل في القرارات.","Disputes figures Airbus don't seat measurements up to manufacturers to interfere in decisions.",0.77720207253886,0.49909638554217,"النزاعات لا تظهر أرقام إيرباص حول قياسات المقاعد للمصنعين للدخول في القرارات.","Disputes Airbus numbers on seat measurements are not shown to manufacturers to enter decisions.",0.81443298969072,0.53413173652695,"المنازعات إيرباص 's الأرقام على مقعد القياسات لا تصل إلى الشركات المصنعة خطوة في القرارات .","Disputes Airbus's figures on seat measurements is not up to manufacturers to step into decisions .",0.98477157360406,0.88402366863905
﻿en-ar,"recommendations for drug or hormone therapy are based on the child 's age .","توصيات للعلاج بالعقاقير أو الهرمونات تستند على سن الطفل.","Recommendations for drug therapy or hormones are based on the age of the child.",0.75324675324675,0.77207341269841,"وتستند توصيات لعلاج المخدرات أو الهرمون على سن الطفل.","Recommendations for the treatment of drugs or hormones are based on the child's age.",0.80503144654088,0.54761904761905,"توصيات الدواء أو العلاج الهرموني تقوم على الطفل 'ق العمر .","Recommendations for drug or hormone therapy are based on the child 's work .",0.94039735099338,0.9268808114962
﻿en-ar,"Peru hosted the Third Summit of South American-Arab Countries .","بيرو استضافت ""مؤتمر القمة الثالث للبلدان"" الأمريكية الجنوبية العربية.","Peru hosted the third Summit of the countries ""of the South American Arabic.",0.73381294964029,0.95853010625738,"واستضافت بيرو مؤتمر القمة الثالث للبلدان العربية الأمريكية الجنوبية.","Peru hosted the Third Summit of the South American Arab Countries.",0.94573643410853,0.85197408629752,"بيرو استضافت مؤتمر القمة الثالث من أمريكا الجنوبية-الدول العربية .","Peru hosted the third summit of South American-Arab countries .",0.95238095238095,0.996
﻿en-ar,"in diplomatic terms , America is as steadfast as ever .","في المصطلحات الدبلوماسية، أمريكا ثابتة من أي وقت مضى.","In diplomatic terms, America ever fixed.",0.71578947368421,0.23809523809524,"من الناحية الدبلوماسية، فإن أمريكا صامدة كما كانت دائما.","Diplomatically, America is as steadfast as ever.",0.83495145631068,0.55555555555556,"بعبارات دبلوماسية ، أمريكا والصامد من أي وقت مضى .","In diplomacy, America steadfast as ever .",0.8125,0.28301886792453
﻿en-ar,"I began my job as a tutor at the Jedlicka Institute .","لقد بدأت عملي كمدرس في معهد جيدليكا.","I started my work as a teacher at the gidlika Institute.",0.73394495412844,0.40301835019722,"بدأت عملي كمعلم في معهد جدليكا.","I began my work as a teacher at the Gedlika Institute.",0.8411214953271,0.59020483193277,"لقد بدأت عملي كمدرس في Jedlicka المعهد .","I started my work as a teacher at Jedlicka Institute .",0.74766355140187,0.53046218487395
﻿en-ar,"the "" grand finale "" of the Somerset House exhibition is Marie-Chantal Miller 's wedding dress .","""النهاية الكبرى"" لمعرض ""دار سومرست"" هو فستان الزفاف ماري شانتال ميلر.","""The grand finale"" Somerset House ""Gallery"" is a wedding dress Marie Chantal Miller.",0.6,0.35177748029154,"""خاتمة كبيرة"" من معرض سومرست هاوس هو فستان الزفاف ماري شانتال ميلر ل.","The ""Great Conclusion"" of the Somerset House Gallery is the wedding dress of Mary Chantal Miller.",0.55958549222798,0.52569807814563,"""النهائي الكبير"" سومرست هاوس المعرض ماري شانتال ميلر 's فستان الزفاف .","""The Grand Final"" Somerset House on Marie-Chantal Miller's wedding dress .",0.82352941176471,0.32440929878049
﻿en-ar,"survivors of these gender surgeries have come forward "" not happy with the outcome . ""","الناجين من هذه العمليات الجراحية بين الجنسين قد تأتي إلى الأمام ""ليس سعيداً مع النتائج"".","Survivors of the gender surgeries have come forward ""not happy with the results.""",0.89820359281437,0.68847310686483,"الناجين من هذه الجراحات الجنسانية قد تقدموا ""ليسوا راضين عن النتيجة"".","Survivors of these gender surgeries have submitted ""are not satisfied with the outcome.""",0.80459770114943,0.56815286624204,"الناجين من هذه الجنسين العمليات الجراحية قد تأتي إلى الأمام "" لست راضيا عن النتيجة . ""","The survivors of these gender surgeries have come forward, "" I'm not satisfied with the result . """,0.83695652173913,0.8962962962963
en-ar,"lawmakers have been unsuccessful in bringing their amendments to the floor .","النواب لم تكلل بالنجاح في تحقيق هذه التعديلات للكلمة.","Deputies have not been successful in achieving these amendments to the floor.",0.7843137254902,0.47704081632653,"لم ينجح المشرعون في إدخال تعديلاتهم على الأرض.","Legislators have not succeeded in making their adjustments on the ground.",0.63087248322148,0.16806722689076,"المشرعين لم تنجح في جلب تعديلات على الأرض .","The legislators did not succeed in bringing amendments on the floor .",0.68965517241379,0.52891156462585
﻿en-ar,"there are scenes from the CIA headquarters and other agencies","وهناك مشاهد من مقر وكالة الاستخبارات المركزية وغيرها من الوكالات","There are scenes from the headquarters of the Central Intelligence Agency and other agencies.",0.72727272727273,0.94855769230769,"هناك مشاهد من مقر وكالة المخابرات المركزية ووكالات أخرى","There are scenes from the headquarters of the CIA and other agencies",0.86821705426357,0.96716551262006,"هناك مشاهد من مقر وكالة الإستخبارات المركزية وغيرها من الوكالات","There are problems from the headquarters of the Central Intelligence Agency and other agencies",0.67096774193548,0.82739791073124
﻿en-ar,"the ADB 's forecast of economic growth now faced risks on the downside .","توقع بنك التنمية الآسيوي النمو الاقتصادي تواجه حاليا مخاطر على الجانب السلبي.","Asian Development Bank predicted the economic growth is currently facing risks on the downside.",0.5748502994012,0.4533527696793,"فإن توقعات بنك التنمية الآسيوي للنمو الاقتصادي تواجه الآن مخاطر على الجانب السلبي.","The ADB's economic growth outlook now faces downside risks.",0.68702290076336,0.22222222222222,"بنك التنمية الآسيوي 's توقعات النمو الاقتصادي تواجه الآن مخاطر على الجانب السلبي .","The Asian Development Bank 's forecast of economic growth is now facing the risk on the downside .",0.81176470588235,0.75062692901235
﻿en-ar,"the association of foreign banks added to the pressure .","جمعية المصارف الأجنبية إضافة إلى الضغط.","Association of foreign banks add to the pressure.",0.91428571428571,0.5841316118284,"وجمعية البنوك الأجنبية تضاف إلى الضغط.","The Association of foreign banks added to the pressure.",0.95495495495495,0.90410275595461,"جمعية البنوك الأجنبية إضافة إلى الضغط .","The Association of foreign banks added to the pressure .",0.96428571428571,0.996
﻿en-ar,"the social costs born by the state must necessarily increase .","ويجب بالضرورة زيادة التكاليف الاجتماعية التي ولد بها الدولة.","And must necessarily increase social costs born by the State.",0.53658536585366,0.75489862951637,"يجب أن تزيد التكاليف الاجتماعية التي تولدها الدولة بالضرورة.","Social costs necessarily generated by the State must increase.",0.53225806451613,0.49262152777778,"التكاليف الاجتماعية ولدت قبل الدولة يجب بالضرورة زيادة .","The social costs born by the state must necessarily increase .",0.98387096774194,0.99699474079639
﻿en-ar,"Becker advises that you wait at least five minutes .","وتنصح بيكر الانتظار لمدة خمس دقائق على الأقل.","Baker recommends waiting for at least five minutes.",0.67961165048544,0.38265306122449,"ينصح بيكر بأن تنتظر خمس دقائق على الأقل.","Baker is advised to wait at least five minutes.",0.84848484848485,0.48888888888889,"بيكر تنصح الانتظار خمس دقائق على الأقل .","Baker advises to wait at least five minutes .",0.90721649484536,0.67924139352711
﻿en-ar,"at Fukushima , some people appear to forget that the accident resulted from two natural disasters .","في فوكوشيما، تظهر بعض الناس إلى نسيان أن الحادث نتج عن الكارثتين الطبيعيتين.","In Fukushima, some people appear to forget that the accident was caused by natural disasters.",0.86458333333333,0.62401613537977,"في فوكوشيما، يبدو أن بعض الناس ينسون أن الحادث نتج عن كارثتين طبيعيتين.","In Fukushima, it seems that some people forget that the accident resulted from two natural disasters.",0.85,0.70918385210602,"في فوكوشيما ، بعض الناس تظهر أن ننسى أن الحادث نتج عن اثنين من الكوارث الطبيعية .","In Fukushima Prefecture, some people appear to forget that the incident was caused by two natural disasters .",0.83653846153846,0.6763726445744
﻿en-ar,"Australian schools provide an average of 143 hours a year .","وتوفر المدارس الأسترالية 143 ساعة في السنة في متوسط.","Australian schools provide 143 hours a year on average.",0.78947368421053,0.69444444444444,"وتوفر المدارس الأسترالية ما متوسطه 143 ساعة في السنة.","Australian schools provide an average of 143 hours per year.",0.95798319327731,0.81039755351682,"الاسترالي توفر المدارس بمتوسط 143 ساعة في السنة .","Australian schools provide an average of 143 hours per year .",0.96666666666667,0.89681818181818
﻿en-ar,"it was Nov. 10 when stagehand Kevin Monk and Genevieve were getting ready to go on a family trip .","وكان يوم 10 نوفمبر عندما ستاجيهاند كيفن راهب وجنفييف الحصول على استعداد للذهاب في رحلة عائلية.","It was on November 10 when stagihand Kevin monk and Genevieve getting ready to go on a family trip.",0.89340101522843,0.82445097459616,"كان 10 نوفمبر عندما ستيجهاند كيفن مونك وجينفييف كانوا يستعدون للذهاب في رحلة عائلية.","It was November 10 when Steijand Kevin Monk and Genevieve were preparing to go on a family trip.",0.84536082474227,0.74354657687991,"كان Nov. 10 عندما المسرح كيفن الراهب جينيفيف تم الحصول على استعداد للذهاب في رحلة عائلية .","It was Nov. 10 when Theatre Kevin Monk Genevieve were getting ready to go on a family trip .",0.90526315789474,0.89955952602519
﻿en-ar,"Čech is one of the reasons the representation team will not miss the next year 's European Championship .","Čech أحد الأسباب التي جعلت فريق التمثيل لن تفوت ""بطولة الأمم الأوروبية"" العام القادم.","Čech is one of the reasons why the cast won't miss ""European Championship"" next year.",0.6875,0.60483870967742,"Čech هي واحدة من الأسباب فريق التمثيل لن يغيب عن بطولة أوروبا في العام المقبل.","Čech is one of the reasons the acting team will not miss the European Championship next year.",0.83,0.83807762632979,"Čech هو واحد من الأسباب تمثيل الفريق لن تفوت العام المقبل 's البطولة الأوروبية .","Čech is one of the reasons to represent the team won't miss next year 's European Championship .",0.89655172413793,0.76825396825397
﻿en-ar,"the national intelligence director , James clapper , defended spying on allies as necessary .","ودافع مدير الاستخبارات الوطنية جيمس كلابر، التجسس على الحلفاء حسب الضرورة.","And defended the Director of national intelligence James Clapper, spying on allies as necessary.",0.74074074074074,0.63548657718121,"دافع مدير المخابرات الوطنية جيمس كلابر عن التجسس على الحلفاء حسب الضرورة.","National Intelligence Director James Clapper defended spying on allies as necessary.",0.90395480225989,0.69229027510472,"إن مدير الاستخبارات الوطنية جيمس كلابر ، دافع عن التجسس على الحلفاء عند الضرورة .","The Director of National Intelligence James clapper, defended spying on allies as necessary .",0.83870967741935,0.77081926849609
﻿en-ar,""" you eat it raw , and then swallow a glass of aquavit , .","""كنت أكلة الخام، وابتلاع كوب من أكوافيت، ثم.","""You eat it raw, and swallow a glass of aquavit.",0.88679245283019,0.6151724137931,"""كنت تأكله الخام، ثم ابتلاع كوب من أكوافيت،.","""You eat it raw, then swallow a glass of aquavit.",0.89719626168224,0.64655172413793,"""أنت أكله نيئا , ثم ابتلاع كوب من ومشروب , .","""You eat it raw , and then swallow a glass of drink , .",0.88495575221239,0.82959374131289
﻿en-ar,"the verdict comes ahead of the 10th anniversary of the attack later this year .","ويأتي صدور الحكم قبل الذكرى العاشرة للهجوم في وقت لاحق من هذا العام.","The verdict comes just before the 10th anniversary of the attack later this year.",0.8875,0.77623974645787,"جاء الحكم قبل الذكرى العاشرة للهجوم فى وقت لاحق من هذا العام.","The verdict came before the 10th anniversary of the attack later this year.",0.8961038961039,0.70834264016082,"يأتي الحكم قبل 10th الذكرى السنوية للهجوم في وقت لاحق من هذا العام .","The verdict comes before the 10th anniversary of the attack later this year .",0.92307692307692,0.8476629204559
