Language,"Source Text","Bing Translate #1","Bing Translate #2","Bing Score (RTT with similar_text)","Bing Score (RTT with meteor)","Google Translate #1","Google Translate #2","Google Score (RTT with similar_text)","Google Score (RTT with meteor)","Yandex Translate #1","Yandex Translate #2","Yandex Score (RTT with similar_text)","Yandex Score (RTT with meteor)"
﻿en-ms,"the rocket measured around 80 cm in length .","roket diukur sekitar 80 cm panjang.","the rocket measured around 80 cm long.",0.90243902439024,0.66919191919192,"roket diukur sekitar 80 cm panjangnya.","The rocket measured about 80 cm in length.",0.90697674418605,0.75556065122678,"roket diukur sekitar 80 cm panjang .","the rocket measured around 80 cm long .",0.91566265060241,0.77734464572346
﻿en-ms,"the United States decided to add a unit to their range by resuming the construction of a centre .","Amerika Syarikat telah memutuskan untuk menambah satu unit kepada mereka dengan meneruskan pembinaan sebuah pusat.","The United States has decided to add a unit to them by continuing the construction of a centre.",0.86458333333333,0.77895355673133,"Amerika Syarikat memutuskan untuk menambah satu unit kepada julat mereka dengan meneruskan pembinaan pusat.","The United States decided to add one unit to their range by continuing the construction of the center.",0.88442211055276,0.78612580834803,"Amerika Serikat memutuskan untuk menambah unit ke lingkungan mereka dengan meneruskan pembinaan pusat .","The united States decided to add a unit into range of them by continuing the construction of the center .",0.82178217821782,0.81560863874346
﻿en-ms,"Mark Cancian warned them that people outside the military would view their service from two perspectives .","Mark Cancian memberi amaran kepada mereka bahawa orang-orang di luar tentera akan lihat perkhidmatan mereka dari dua perspektif.","Mark Cancian warn them that people outside the military will see their services from two perspectives.",0.93269230769231,0.68437705456936,"Mark Cancian memberi amaran kepada mereka bahawa orang luar tentera akan melihat perkhidmatan mereka dari dua perspektif.","Mark Cancian warns them that outsiders of the army will see their services from two perspectives.",0.83743842364532,0.45364891518738,"Mark Cancian memberi amaran kepada mereka yang orang-orang di luar militer akan melihat mereka perkhidmatan dari dua perspektif .","Mark Cancian warned them that people outside the military will see their service from two perspectives .",0.95238095238095,0.87882352941176
﻿en-ms,"Olli Rehn. stressed that "" regardless of a new government , our diagnostic of the Italian economy has not changed .","Olli Rehn. menekankan bahawa ""tanpa mengira sebuah kerajaan yang baru, kami diagnostik ekonomi Itali tidak pernah berubah.","Olli Rehn. stressed that ""regardless of a new Government, our economic diagnostic Italy never changed.",0.8110599078341,0.50108932461874,"Olli Rehn. menegaskan bahawa ""tanpa mengira kerajaan baru, diagnostik kami terhadap ekonomi Itali tidak berubah.","Olli Rehn. asserting that ""irrespective of the new government, our diagnostics of the Italian economy have not changed.",0.83760683760684,0.46337375529922,"Olli Rehn. menegaskan bahwa "" tidak kira kerajaan baru , kami diagnostik itali ekonomi yang tidak pernah berubah .","Olli Rehn. stressed that "" regardless of the new government , our diagnostic of the Italian economy has not changed .",0.98275862068966,0.96064139941691
﻿en-ms,"the restarts are not enough and you need to learn a given section of the race by heart .","dimulakan semula yang tidak mencukupi dan anda perlu belajar bahagian diberikan kaum oleh hati.","restart is not enough and you need to learn parts of given races by heart.",0.79012345679012,0.56362747711721,"yang dimulakan semula tidak mencukupi dan anda perlu belajar seksyen yang diberikan perlumbaan dengan hati.","restart is not enough and you have to learn the sections given by the race with the heart.",0.74157303370787,0.60768291537522,"itu bermula semula tidak cukup dan anda perlu belajar bahagian yang diberikan bangsa oleh jantung .","the restarts are not enough and you need to learn the parts of a given race by the heart .",0.82022471910112,0.96989166219489
﻿en-ms,"the law of 2005 , created a strong pressure on companies .","undang-undang tahun 2005, mencipta tekanan kuat pada Syarikat.","legal year 2005, creating strong pressure on the company.",0.7304347826087,0.21367521367521,"undang-undang tahun 2005, mewujudkan tekanan yang kuat terhadap syarikat.","the law of 2005, creates a strong pressure on the company.",0.89655172413793,0.72310405643739,"undang-undang tahun 2005 , menciptakan tekanan yang kuat atas syarikat-syarikat .","the laws of 2005 , created strong pressure on the companies .",0.94117647058824,0.79855371900826
﻿en-ms,"it is more than well-known in the valley of the Ezulweni River .","Ianya lebih dikenali di Lembah Sungai Ezulweni.","It is better known in the Valley of the river Ezulweni.",0.70588235294118,0.64284336419753,"ia lebih terkenal di lembah Sungai Ezulweni.","it is more famous in the Ezulweni River valley.",0.66666666666667,0.55741567460317,"ia adalah lebih daripada terkenal di lembah Ezulweni Sungai .","it is more than famous in the valley of the Ezulweni River .",0.88709677419355,0.91586538461538
﻿en-ms,"investigations indicate that 41 % of such cases should not have been prosecuted .","penyelidikan menunjukkan bahawa 41% daripada kes-kes tersebut sepatutnya tidak mempunyai telah didakwa di Mahkamah.","Research shows that 41% of such cases should not have been prosecuted in court.",0.775,0.69142857142857,"siasatan menunjukkan bahawa 41% daripada kes-kes tersebut tidak sepatutnya didakwa.","investigations show that 41% of those cases should not be charged.",0.72108843537415,0.35006703411292,"siasatan menunjukkan yang 41 % kes-kes tersebut seharusnya tidak pernah didakwa .","the investigation showed that 41 % of such cases should never be prosecuted .",0.83544303797468,0.58774250440917
﻿en-ms,"the suit alleges that Gates failed to curtail widespread rape within the military .","sut yang mendakwa bahawa Gates gagal untuk mengekang rogol secara meluas dalam ketenteraan.","the suit alleges that Gates failed to stem widespread rape in the military.",0.91139240506329,0.77234080504192,"saman itu menegaskan bahawa Gates gagal untuk mengurangkan rogol yang meluas dalam tentera.","the suit affirms that Gates failed to reduce widespread rape in the army.",0.79487179487179,0.59197086775024,"setelan mengatakan bahawa Pintu gagal untuk menyekat meluas pemerkosaan dalam tentera .","the suit says that the Door failed to curtail widespread rape within the military .",0.90361445783133,0.87666288975618
﻿en-ms,"revenue dropped 9 percent and its flying capacity shrank almost 13 percent in the first quarter .","hasil jatuh 9 peratus dan kapasiti penerbangan diunjur hampir 13 peratus pada suku pertama.","revenue fell 9 percent and flight capacity is projected at nearly 13 per cent in the first quarter.",0.77551020408163,0.52163742690058,"pendapatan turun 9 peratus dan kapasiti penerbangannya menyusut hampir 13 peratus pada suku pertama.","revenue dropped 9 percent and its airline capacity shrank by almost 13 percent in the first quarter.",0.94416243654822,0.87398692810458,"pendapatan menurun 9 persen dan terbang kapasiti menyusut hampir 13 persen pada kuartal pertama .","revenue dropped 9 percent and the flying capacity shrank almost 13 percent in the first quarter .",0.97938144329897,0.98727864848361
﻿en-ms,"the group that owns thousands of former Nortel patents filed a barrage of patent lawsuits on Thursday against cell phone manufacturers including Google .","golongan yang memiliki beribu-ribu bekas Nortel paten difailkan Meal tindakan undang-undang paten pada hari Khamis terhadap pengeluar telefon bimbit termasuk Google.","those in possession of thousands of former Nortel patent filed barrage of patent lawsuits on Thursday against the manufacturer of mobile phones, including Google.",0.81904761904762,0.66441615226337,"kumpulan yang memiliki ribuan bekas paten Nortel memfailkan tuntutan undang-undang paten pada hari Khamis terhadap pengeluar telefon bimbit termasuk Google.","a group of thousands of former Nortel patents filed a patent lawsuit on Thursday against mobile phone manufacturers including Google.",0.88111888111888,0.71504237288136,"kumpulan yang memiliki ribuan bekas Nortel paten diajukan meal paten tindakan undang-undang pada hari khamis terhadap ponsel pengeluar termasuk Google .","the group that owns thousands of former Nortel patents filed a barrage of patent lawsuits on Thursday against cell phone manufacturers including Google .",1,0.99971064814815
﻿en-ms,"if a group of people or if disabled persons are crossing the street , the green phase is extended .","Jika sekumpulan orang atau jika orang Kurang Upaya akan melintas jalan, fasa hijau diperluaskan.","If a group of people or if persons with disabilities are crossing the street, the green phase extended.",0.83168316831683,0.77424636994949,"jika sekumpulan orang atau jika orang kurang upaya menyeberangi jalan, fasa hijau dilanjutkan.","if a group of people or if people with disabilities cross the street, the green phase is resumed.",0.78571428571429,0.69096578025149,"jika sekumpulan orang atau jika orang kurang upaya menyebrang jalan , yang hijau fasa dilanjutkan .","if a group of people or if people with disabilities are crossing the street , the green phase is extended .",0.88349514563107,0.93666018935792
﻿en-ms,"drug traffickers helped opponent Fausto Vallejo in the governor 's race .","kesalahan membunuh oleh Pengedar dadah membantu lawan Fausto Vallejo Gabenor Ras.","the offence of murder by drug dealer help opponents Fausto Vallejo Governor Ras.",0.62745098039216,0.30743801652893,"pengedar dadah membantu pihak lawan Fausto Vallejo dalam perlumbaan gabenor.","drug traffickers helped Fausto Vallejo's opponents in the governor's race.",0.84353741496599,0.48512625389139,"pengedar dadah membantu lawan Fausto Vallejo di gubernur 's bangsa .","drug dealers help the opponent Fausto Vallejo in the governor 's race .",0.90277777777778,0.86640256813059
﻿en-ms,"snowploughs were brought out by falling snow overnight .","snowploughs telah dibawa oleh salji jatuh dalam sekelip mata.","snowploughs were brought by the snow falls overnight.",0.80733944954128,0.479088639201,"Snowploughs dibawa keluar oleh salji yang jatuh dalam sekelip mata.","Snowploughs are taken out by the falling snow in an instant.",0.68965517241379,0.40434782608696,"snowploughs telah dibawa keluar dengan jatuh snow semalaman .","snowploughs were brought out by the falling snow overnight .",0.96551724137931,0.97069597069597
﻿en-ms,"since the project has created a breach between eastern and western Europe .","oleh kerana projek ini telah mewujudkan perlanggaran antara Timur dan Barat Europe.","Since this project has created a breach between Eastern and Western Europe.",0.93333333333333,0.84406432186559,"sejak projek itu telah mewujudkan pelanggaran antara Eropah Timur dan Barat.","since the project has created a violation of Eastern and Western Europe.",0.82993197278912,0.76472868217054,"sejak projek telah menciptakan perpecahan di antara timur dan barat .","since the project has created a split between the east and the west .",0.77777777777778,0.8195066557315
﻿en-ms,"through sponsorships donations , the money all adds up .","melalui tajaan derma, wang itu semua menambah.","through sponsorship donations, the money all add.",0.93333333333333,0.25773195876289,"melalui tajaan derma, wang semua menambah.","through sponsorship of donations, money all adds.",0.87619047619048,0.25773195876289,"melalui tajaan sumbangan , uang itu semua menambah up .","through sponsorship contributions , that money all adds up .",0.89655172413793,0.63469387755102
﻿en-ms,"on the trade plan , Mexico and Uruguay have in force a Free Trade Agreement .","Pelan perdagangan, Mexico dan Brazil mempunyai berkuat kuasa perjanjian perdagangan bebas.","The trading plan, Mexico and Brazil have in effect the free trade agreement.",0.75816993464052,0.40477707006369,"mengenai pelan perdagangan, Mexico dan Uruguay berkuat kuasa Perjanjian Perdagangan Bebas.","on trade plans, Mexico and Uruguay with the force of the Free Trade Agreement.",0.83870967741935,0.56229731143425,"pada perdagangan pelan , Mexico dan Uruguay ada dalam memaksa Perjanjian Perdagangan Bebas .","on trading plan , Mexico and Uruguay there is in force a Free Trade Agreement .",0.8974358974359,0.71782544378698
﻿en-ms,"lectures by three experts from the field ; dressing tips for figures ; a seminar on how it works in practise .","Ceramah oleh pakar-pakar yang tiga dari medan; tips berpakaian untuk angka; seminar mengenai bagaimana ia berfungsi dalam amalan.","Talk by three experts from the field; dressing tips for figures; Seminar on how it works in practice.",0.90995260663507,0.72120949074074,"kuliah oleh tiga pakar dari lapangan; petua berpakaian untuk angka; seminar tentang bagaimana ia berfungsi dalam amalan.","lecture by three experts from the field; tips for dressing for numbers; a seminar on how it works in practice.",0.87272727272727,0.75259515570934,"kuliah oleh tiga pakar dari padang ; berpakaian tips untuk angka ; seminar bagaimana ia berfungsi dalam berlatih .","lectures by three experts from the field ; dressing tips for the figure ; a seminar how it works in practice .",0.95454545454545,0.88960227272727
﻿en-ms,"boredom is the brain 's way to tell you you should be doing something else","kebosanan adalah cara otak untuk memberitahu anda anda perlu melakukan sesuatu yang lain","boredom is the way the brain to tell you you need to do something else",0.79166666666667,0.84201183431953,"kebosanan adalah cara otak untuk memberitahu anda bahawa anda perlu melakukan sesuatu yang lain","Boredom is the way the brain tells you that you need to do something else",0.72108843537415,0.63884297520661,"kebosanan adalah otak 's cara untuk memberitahu anda, anda harus melakukan sesuatu yang lain","boredom is the brain's way to tell you, you should do something else",0.94366197183099,0.73570471297744
﻿en-ms,"the most tragic section is the children 's memorial .","Seksyen Tempahan tragis ini memorial kanak-kanak tersebut.","This memorial section Most tragic of the child.",0.52,0.25510204081633,"bahagian yang paling tragis adalah peringatan kanak-kanak.","The most tragic part is a child's reminder.",0.6875,0.32206632653061,"yang paling tragis seksyen adalah anak-anak 's memorial .","the most tragic section is the children 's memorial .",1,0.996
﻿en-ms,"if taxes are imposed on gambling , they must clearly say where the money will go .","Jika cukai dikenakan ke atas perjudian, mereka harus jelas mengatakan di mana wang itu akan pergi.","If the tax imposed on gambling, they should clearly say where the money will go.",0.8641975308642,0.68364327979713,"jika cukai dikenakan ke atas perjudian, mereka mesti menyatakan dengan jelas di mana wang itu akan pergi.","if the tax is imposed on gambling, they must state clearly where the money will go.",0.86060606060606,0.64160918735338,"jika cukai dikenakan pada judi , mereka harus mengatakan dengan jelas di mana wang yang akan pergi .","if the tax imposed on gambling , they should clearly say where the money will go .",0.89024390243902,0.81542483660131
﻿en-ms,"there is a compacted snow layer on the roads .","Terdapat lapisan salji yang dipadatkan di jalan raya.","There is a layer of compacted snow on the road.",0.79569892473118,0.70234375,"ada salji yang dipadatkan di jalan raya.","there was snow compacted on the road.",0.74698795180723,0.25773195876289,"ada dipadatkan snow lapisan pada jalan-jalan .","there is a compacted snow layer on the streets .",0.91489361702128,0.89506172839506
﻿en-ms,"when asked about the text , they pointed out that the content had been disclosed by Peruvian President .","Apabila ditanya tentang teks, mereka menegaskan bahawa kandungan tersebut telah didedahkan oleh Presiden Peru.","When asked about the text, they pointed out that the content was unveiled by the President of Peru.",0.82758620689655,0.7115862217903,"apabila ditanya mengenai teks itu, mereka menegaskan kandungan itu telah didedahkan oleh Presiden Peru.","when asked about the text, they insist that the content has been disclosed by the President of Peru.",0.85294117647059,0.69444444444444,"ketika ditanya tentang teks , mereka menegaskan bahwa kandungan telah dinyatakan oleh Peru Presiden .","when asked about the text , they pointed out that the contents have been stated by the Peruvian President .",0.91943127962085,0.85898295258972
﻿en-ms,"the Bücherberg was awarded second place in the "" Best Library of NL 2012 "" competition .","Bücherberg ini telah dianugerahkan tempat kedua dalam pertandingan ""Terbaik Perpustakaan NL 2012"".","Bücherberg was awarded second place in the competition ""the best Library NL 2012"".",0.77906976744186,0.65320453411278,"Bücherberg telah dianugerahkan tempat kedua dalam pertandingan ""Perpustakaan Terbaik NL 2012"".","Bücherberg was awarded second place in the ""NL Best Library 2012"" contest.",0.85365853658537,0.53844227397946,"itu Bücherberg telah dianugerahkan tempat kedua dalam ""Terbaik Perpustakaan NL 2012"" pertandingan .","the Bücherberg was awarded second place in the ""Best Library of NL 2012"" competition .",0.98863636363636,0.86428571428571
﻿en-ms,"the Hale telescope in the Palomar Observatory near San Diego was the largest telescope in the world .","Hale dalam teleskop di balai cerap Palomar berhampiran San Diego adalah teleskop terbesar di dunia.","Hale telescope at the Palomar Observatory near San Diego is the largest telescope in the world.",0.93877551020408,0.6820396698005,"Teleskop Hale di Balai Cerap Palomar berhampiran San Diego adalah teleskop terbesar di dunia.","The Hale Telescope at Palomar Observatory near San Diego is the world's largest telescope.",0.81675392670157,0.59565176558978,"Hale teleskop di percuma di dalam bilik Observatorium di San Diego adalah teleskop terbesar di dunia .","Hale telescope in the free in-room Observatory in San Diego was the largest telescope in the world .",0.88557213930348,0.78038194444444
﻿en-ms,"the south stand was initially unusually quiet .","pendirian Selatan adalah pada mulanya luar biasa suram.","the South stand was at first unusual bleak.",0.71111111111111,0.46875,"pendirian selatan pada awalnya adalah luar biasa tenang.","The south establishment was initially remarkably calm.",0.65346534653465,0.3995253164557,"selatan berdiri pada mulanya luar biasa tenang .","the south stand was initially unusually quiet .",1,0.9921875
﻿en-ms,"experts analysed the reports of the Department of the Interior and Rosstat .","pakar-pakar dianalisis laporan Jabatan dalaman dan Rosstat.","experts analysed the reports of the internal Department and Rosstat.",0.81944444444444,0.67755419461456,"pakar dianalisis laporan Jabatan Dalam Negeri dan Rosstat.","experts analyzed the report of the Department of Home Affairs and Rosstat.",0.85333333333333,0.54445251937984,"pakar dianalisis laporan Jabatan Negeri dan Rosstat .","experts analyzed the report of the Department of State and Rosstat .",0.90277777777778,0.63786008230453
﻿en-ms,"the House leadership killed the proposal .","Kepimpinan rumah dibunuh cadangan itu.","The House leadership killed the proposal.",0.96385542168675,0.85346215780998,"kepimpinan Dewan membunuh cadangan itu.","the leadership of the Council killed the proposal.",0.76086956521739,0.42253521126761,"Rumah kepimpinan membunuh cadangan .","The house leadership killed the proposal .",0.95238095238095,0.98833819241983
﻿en-ms,"the rabbits will be presented at the Exhibition .","Arnab yang akan ditunjukkan pada pameran itu.","Rabbits that will be shown at the exhibition.",0.74468085106383,0.33707865168539,"arnab akan dibentangkan di Pameran.","Rabbits will be presented at the Exhibition.",0.9247311827957,0.72124304267161,"kelinci akan disampaikan pada Pameran .","the rabbit will be presented at the Exhibition .",0.98969072164948,0.86545138888889
﻿en-ms,"he conceded the YMCA 's opening statement to the commission was also inaccurate .","Beliau mengakui kenyataan pembukaan di YMCA kepada Suruhanjaya adalah juga tidak tepat.","He acknowledges the opening statement to the Commission at the YMCA is also not accurate.",0.76470588235294,0.63262411347518,"dia mengakui kenyataan pembukaan YMCA kepada suruhanjaya itu juga tidak tepat.","he acknowledged that the opening statement of the YMCA to the commission was also inaccurate.",0.80459770114943,0.72498029944838,"dia mengakui YMCA 's pernyataan pembuka untuk suruhanjaya juga tidak tepat .","he conceded the YMCA's opening statement to the commission is also not accurate .",0.95061728395062,0.69142857142857
﻿en-ms,""" it was like a bomb dropped on me "" he says , recalling the time of the announcement .","""ia seperti bom yang digugurkan pada saya"" katanya mengingatkan masa pengumuman.","""it's like a bomb dropped on me"" he said reminding the time announcements.",0.81987577639752,0.3972366148532,"""Ia seperti bom jatuh pada saya"" katanya, mengingatkan masa pengumuman itu.","""It's like bombs fell on me"" he said, reminding the announcement.",0.69736842105263,0.15706806282723,"""itu seperti bom jatuh pada saya"" dia kata , mengingatkan masa pengumuman .","""it was like a bomb fell on me"" he said , recalling the time of the announcement .",0.9112426035503,0.75757575757576
﻿en-ms,"many of us are not so sure that it is a great country .","ramai di antara kita yang tidak begitu yakin bahawa ia adalah negara yang hebat.","many of us who are not so sure that it is a great country.",0.95575221238938,0.92286559594252,"ramai di antara kita tidak begitu yakin bahawa ia adalah sebuah negara yang hebat.","many of us are not so sure that it is a great country.",0.99082568807339,0.93354901877315,"banyak dari kita tidak begitu yakin bahwa ia adalah sebuah negara yang hebat .","many of us are not so sure that it is a great country .",1,0.99854227405248
﻿en-ms,"a first estimate is expected at 11 a.m","anggaran pertama yang dijangka pada 11 a.m","the first estimates are expected at 11 a.m",0.875,0.605,"anggaran pertama dijangka pada pukul 11 ​​pagi","The first estimate is expected at 11 am",0.93506493506494,0.87372448979592,"yang pertama anggaran dijangka di 11 a.m","the first estimate is expected at 11 a.m",0.94871794871795,0.87372448979592
﻿en-ms,"they worry about the risk of pregnancy or even how they will handle hygiene .","mereka bimbang tentang risiko kehamilan atau bahkan bagaimana mereka akan menangani kebersihan.","they are concerned about the risk of pregnancy or even how they will deal with sanitation.",0.76646706586826,0.72108806305074,"mereka bimbang tentang risiko kehamilan atau bagaimana mereka akan mengendalikan kebersihan.","they are worried about the risk of pregnancy or how they will handle hygiene.",0.90909090909091,0.79045488441462,"mereka khawatir tentang risiko mengandung atau bagaimana mereka akan mengendalikan kebersihan .","they worry about the risk of pregnancy or even how they will handle hygiene .",1,0.99881481481481
﻿en-ms,"Nicolas Sarkozy wished at the start of his mandate to look for missing points of growth .","Nicolas Sarkozy berharap pada permulaan mandatnya untuk mencari mata hilang pertumbuhan.","Nicolas Sarkozy hopes at the beginning of its mandate to find missing eye growth.",0.71764705882353,0.41213868559178,"Nicolas Sarkozy berharap pada permulaan mandatnya untuk mencari titik pertumbuhan yang hilang.","Nicolas Sarkozy hopes at the start of his mandate to find a lost growth point.",0.74251497005988,0.57619047619048,"Nicolas Sarkozy berharap pada permulaan mandat untuk melihat untuk mata hilang pertumbuhan .","Nicolas Sarkozy hope at the start of the mandate to see to the eyes of the lost growth .",0.72316384180791,0.84418604651163
﻿en-ms,"the government and the professional football association have manoeuvred into a cul-de-sac .","Kerajaan dan Persatuan bola sepak profesional telah manoeuvred ke dalam hanya satu.","The Government and the Association of professional football has been manoeuvred into just one.",0.70967741935484,0.62812176043728,"kerajaan dan persatuan bola sepak profesional telah beralih ke cul-de-sac.","The government and professional football associations have switched to cul-de-sac.",0.85057471264368,0.45074722802507,"kerajaan dan sepak bola profesional persatuan telah melakukan manuver ke sebuah cul-de-kantung .","the government and the professional football association has been manoeuvred into a cul-de-sac .",0.96808510638298,0.90887404580153
﻿en-ms,"he has asthma , difficulty breathing , coughs and his eyes are irritated .","Beliau mempunyai asma, batuk, kesukaran bernafas dan matanya akan jengkel.","He has asthma, cough, difficulty breathing and his eyes are irritated.",0.875,0.65109489051095,"dia mempunyai asma, kesukaran bernafas, batuk dan matanya terganggu.","he has asthma, difficulty breathing, cough and his eyes are distracted.",0.92413793103448,0.55961070559611,"dia asma , kesulitan bernafas , batuk dan matanya jengkel .","he asthma , difficulty breathing , coughing and her eyes irritated .",0.88732394366197,0.46050724637681
﻿en-ms,"they will be less likely to cancel or delay airplane orders when fuel prices rise .","mereka akan kurang berkemungkinan untuk membatalkan atau menunda kapal terbang pesanan apabila harga minyak meningkat.","they will be less likely to cancel or defer plane orders when oil prices rise.",0.90683229813665,0.74074074074074,"mereka akan cenderung untuk membatalkan atau menunda pesanan pesawat ketika kenaikan harga bahan bakar.","they will tend to cancel or delay aircraft orders when fuel prices rise.",0.83870967741935,0.68379217771227,"mereka akan kurang mungkin untuk membatalkan atau kelewatan pesawat pesanan ketika bahan bakar harga naik .","they will be less likely to cancel or delay aircraft orders when fuel prices go up .",0.89820359281437,0.86528710863227
﻿en-ms,"the film Argo recounts one episode , which brought America a small victory .","filem ini tidak digunakan menceritakan satu episod, yang membawa kemenangan kecil America.","the film was not used, talking about an episode, which brings small victory America.",0.6125,0.25,"filem Argo menceritakan satu episod, yang membawa Amerika kemenangan kecil.","the movie Argo tells one episode, which brings America a small victory.",0.82993197278912,0.49874753981034,"filem itu Argo menceritakan satu episod , yang dibawa Amerika kemenangan kecil .","the film Argo tells one episode , which brought the Americans a small victory .",0.90322580645161,0.87666288975618
﻿en-ms,"the order backlog in the transportation unit was $ 32.6 billion .","tunggakan pesanan dalam unit pengangkutan adalah 32.6 billion.","outstanding orders in the transport unit was 32.6 billion.",0.76422764227642,0.25641025641026,"Tunggakan pesanan dalam unit transportasi adalah $ 32.6 milyar.","Arrears on orders in the transportation unit are $ 32.6 billion.",0.8062015503876,0.40301835019722,"perintah tunggakan dalam pengangkutan unit adalah $ 32.6 bilion .","the order backlog in the transportation unit was $ 32.6 billion .",1,0.98148148148148
﻿en-ms,"one reason for choosing 2014 to celebrate is that it also coincides with the 40th anniversary of the Community Reform .","satu sebab untuk memilih 2014 untuk meraikan ialah bahawa ia juga bertepatan dengan ulang tahun ke-40 daripada pembaharuan masyarakat.","one reason to choose 2014 to celebrate is that it also coincides with the 40 anniversary of the renewal of society.",0.84615384615385,0.79172845608832,"satu sebab untuk memilih 2014 untuk meraikan adalah bahawa ia juga bertepatan dengan ulang tahun ke-40 Reformasi Komuniti.","One reason for choosing 2014 to celebrate is that it also coincides with the 40th anniversary of Community Reform.",0.96995708154506,0.91166364798636,"salah satu alasan untuk memilih 2014 untuk merayakan adalah bahawa ia juga bertepatan dengan ulang tahun ke-40 Masyarakat Pembaharuan .","one of the reasons to choose 2014 to celebrate is that it also coincides with the 40th anniversary of Community Renewal .",0.88333333333333,0.83483215396936
﻿en-ms,"I can talk quickly to relatives far away or my friends .","Saya boleh bercakap dengan cepat untuk saudara jauh atau kawan-kawan saya.","I can speak quickly to distant relatives or my friends.",0.79279279279279,0.59520656779661,"Saya boleh bercakap dengan cepat kepada saudara-mara jauh atau rakan-rakan saya.","I can talk quickly to my distant relatives or my friends.",0.8141592920354,0.74957983193277,"Aku boleh bercakap dengan cepat untuk saudara jauh atau rakan-rakan saya .","I can talk quickly to relatives far away or my friends .",1,0.99768518518519
﻿en-ms,"all three cities will be joined by a televised link-up at the evening 's close for a united rendition of The Tap Tap 's anthem","tiga bandaraya akan disertai oleh sebuah televisyen dihubungkan pada sebelah petang Tutup untuk dendangan lagu The ketuk ketuk 's yang Bersatu","three cities will be accompanied by a television hooked up at the afternoon Close to rendition The tap tap's unified",0.71074380165289,0.44118480725624,"ketiga-tiga bandar raya itu akan disambungkan dengan sambungan televisyen pada waktu petang untuk merakamkan lagu kebangsaan The Tap Tap","the three cities will be connected with television in the evening to record the national anthem of The Tap Tap",0.63559322033898,0.50452843859437,"semua tiga bandar-bandar akan bergabung dengan televisyen link-up di malam 's dekat untuk amerika persembahan Ketik 's lagu","all three cities will merge with the television link-up on the night 's close to the american show Tap 's song",0.65254237288136,0.41553748870822
﻿en-ms,"Damjanovic took a shot from the edge of the penalty area .","Damjanovic mengambil pukulan dari pinggir kawasan penalti.","Damjanovic take a shot from the edge of the penalty area.",0.95652173913043,0.82899159663866,"Damjanovic mengambil tembakan dari bahagian penalti.","Damjanovic took a shot from the penalty area.",0.87378640776699,0.67147090517241,"Damjanovic mengambil pukulan dari tepi kotak penalti .","Damjanovic takes a shot from the edge of the penalty box .",0.89655172413793,0.82208333333333
﻿en-ms,"a river basin study was commissioned in collaboration with the neighbouring community of Aidlingen .","satu kajian Lembangan Sungai ditauliahkan dalam kerjasama dengan masyarakat jiran Aidlingen.","a study of river basin was commissioned in partnership with a neighbouring community Aidlingen.",0.8,0.72773122592431,"kajian lembah sungai telah ditugaskan dengan kerjasama masyarakat jiran Aidlingen.","river valley studies have been commissioned in collaboration with the neighboring Aidlingen community.",0.76237623762376,0.50675675675676,"sungai besen belajar telah ditugaskan dalam kerjasama dengan jiran masyarakat Aidlingen .","river basin study has been commissioned in collaboration with the neighbors society of Aidlingen .",0.86868686868687,0.71570247933884
﻿en-ms,"the ashes of the Lieutenant Colonel arrived at the chapel , where family and friends were coming .","Abu Leftenan Kolonel tiba di Chapel, di mana keluarga dan rakan-rakan telah datang.","Abu Lieutenant Colonel arrived at the Chapel, where family and friends have come.",0.81564245810056,0.50971428571429,"abu Leftenan Kolonel tiba di kapel, di mana keluarga dan kawan-kawan datang.","ash Lieutenant Colonel arrived at the chapel, where family and friends came.",0.83908045977011,0.51264367816092,"abu Letnan Kolonel tiba di chapel , di mana keluarga dan teman-teman akan datang .","the ashes of Lieutenant Colonel arrived at the chapel , where family and friends will come .",0.92631578947368,0.79540657976412
﻿en-ms,"it is also Affleck 's first picture .","ianya juga Affleck di gambar pertama.","It is also the first picture in Affleck.",0.7012987012987,0.63888888888889,"ia juga merupakan gambar pertama Affleck.","he is also the first image of Affleck.",0.45333333333333,0.25,"ia juga Affleck 's gambar pertama .","it is also Affleck's first photo .",0.87323943661972,0.56455696202532
﻿en-ms,"Fenton is animal mad .","Fenton adalah binatang yang gila.","Fenton was animal crazy.",0.78260869565217,0.20408163265306,"Fenton adalah binatang gila.","Fenton is a crazy beast.",0.65217391304348,0.2,"Ann adalah binatang gila .","Ann is a lunatic .",0.55,0.2
﻿en-ms,"there are tradeoffs you have to make - things you can 't make electrons do , glass do , robots do , factories do .","Terdapat entiti yang anda perlu untuk membuat - perkara-perkara yang anda boleh 't membuat elektron do, do kaca, robot do, do kilang.","There are entities that you will need to make-things that you can ' t make electrons do, do glass, robot do, do factory.",0.74358974358974,0.30241935483871,"ada tradeoffs yang perlu anda buat - perkara yang anda tidak boleh membuat elektron, lakukan kaca, robot lakukan, kilang lakukan.","there are tradeoffs you need to make - things you can not make electrons, do glass, do robot, do factory.",0.87671232876712,0.54695471938776,"ada melepas anda perlu membuat - hal yang anda boleh 't membuat elektron lakukan , kaca lakukan , robot melakukan , kilang-kilang .","there are tradeoffs you have to make things that you can't make electrons do , glass do , robots do , the factories .",0.93506493506494,0.76469141873617
